"id","zip_code","sid","default_state","default_city","default_type"
6709,"16935",45,"PA","MIDDLEBURY CENTER","STANDARD"
6710,"16936",45,"PA","MILLERTON","STANDARD"
6711,"16937",45,"PA","MILLS","STANDARD"
6712,"16938",45,"PA","MORRIS","STANDARD"
6713,"16939",45,"PA","MORRIS RUN","PO BOX"
6714,"16940",45,"PA","NELSON","PO BOX"
6715,"16941",45,"PA","GENESEE","STANDARD"
6716,"16942",45,"PA","OSCEOLA","STANDARD"
6717,"16943",45,"PA","SABINSVILLE","STANDARD"
6718,"16945",45,"PA","SYLVANIA","PO BOX"
6719,"16946",45,"PA","TIOGA","STANDARD"
6720,"16947",45,"PA","TROY","STANDARD"
6721,"16948",45,"PA","ULYSSES","STANDARD"
6722,"16950",45,"PA","WESTFIELD","STANDARD"
6723,"17001",45,"PA","CAMP HILL","PO BOX"
6724,"17002",45,"PA","ALLENSVILLE","STANDARD"
6725,"17003",45,"PA","ANNVILLE","STANDARD"
6726,"17004",45,"PA","BELLEVILLE","STANDARD"
6727,"17005",45,"PA","BERRYSBURG","PO BOX"
6728,"17006",45,"PA","BLAIN","STANDARD"
6729,"17007",45,"PA","BOILING SPRINGS","STANDARD"
6730,"17009",45,"PA","BURNHAM","STANDARD"
6731,"17010",45,"PA","CAMPBELLTOWN","PO BOX"
6732,"17011",45,"PA","CAMP HILL","STANDARD"
6733,"17013",45,"PA","CARLISLE","STANDARD"
6734,"17014",45,"PA","COCOLAMUS","STANDARD"
6735,"17015",45,"PA","CARLISLE","STANDARD"
6736,"17016",45,"PA","CORNWALL","PO BOX"
6737,"17017",45,"PA","DALMATIA","STANDARD"
6738,"17018",45,"PA","DAUPHIN","STANDARD"
6739,"17019",45,"PA","DILLSBURG","STANDARD"
6740,"17020",45,"PA","DUNCANNON","STANDARD"
6741,"17021",45,"PA","EAST WATERFORD","STANDARD"
6742,"17022",45,"PA","ELIZABETHTOWN","STANDARD"
6743,"17023",45,"PA","ELIZABETHVILLE","STANDARD"
6744,"17024",45,"PA","ELLIOTTSBURG","STANDARD"
6745,"17025",45,"PA","ENOLA","STANDARD"
6746,"17026",45,"PA","FREDERICKSBURG","STANDARD"
6747,"17027",45,"PA","GRANTHAM","PO BOX"
6748,"17028",45,"PA","GRANTVILLE","STANDARD"
6749,"17029",45,"PA","GRANVILLE","STANDARD"
6750,"17030",45,"PA","GRATZ","STANDARD"
6751,"17032",45,"PA","HALIFAX","STANDARD"
6752,"17033",45,"PA","HERSHEY","STANDARD"
6753,"17034",45,"PA","HIGHSPIRE","STANDARD"
6754,"17035",45,"PA","HONEY GROVE","STANDARD"
6755,"17036",45,"PA","HUMMELSTOWN","STANDARD"
6756,"17037",45,"PA","ICKESBURG","STANDARD"
6757,"17038",45,"PA","JONESTOWN","STANDARD"
6758,"17039",45,"PA","KLEINFELTERSVILLE","PO BOX"
6759,"17040",45,"PA","LANDISBURG","STANDARD"
6760,"17041",45,"PA","LAWN","PO BOX"
6761,"17042",45,"PA","LEBANON","STANDARD"
6762,"17043",45,"PA","LEMOYNE","STANDARD"
6763,"17044",45,"PA","LEWISTOWN","STANDARD"
6764,"17045",45,"PA","LIVERPOOL","STANDARD"
6765,"17046",45,"PA","LEBANON","STANDARD"
6766,"17047",45,"PA","LOYSVILLE","STANDARD"
6767,"17048",45,"PA","LYKENS","STANDARD"
6768,"17049",45,"PA","MC ALISTERVILLE","STANDARD"
6769,"17050",45,"PA","MECHANICSBURG","STANDARD"
6770,"17051",45,"PA","MC VEYTOWN","STANDARD"
6771,"17052",45,"PA","MAPLETON DEPOT","STANDARD"
6772,"17053",45,"PA","MARYSVILLE","STANDARD"
6773,"17054",45,"PA","MATTAWANA","PO BOX"
6774,"17055",45,"PA","MECHANICSBURG","STANDARD"
6775,"17056",45,"PA","MEXICO","PO BOX"
6776,"17057",45,"PA","MIDDLETOWN","STANDARD"
6777,"17058",45,"PA","MIFFLIN","STANDARD"
6778,"17059",45,"PA","MIFFLINTOWN","STANDARD"
6779,"17060",45,"PA","MILL CREEK","STANDARD"
6780,"17061",45,"PA","MILLERSBURG","STANDARD"
6781,"17062",45,"PA","MILLERSTOWN","STANDARD"
6782,"17063",45,"PA","MILROY","STANDARD"
6783,"17064",45,"PA","MOUNT GRETNA","PO BOX"
6784,"17065",45,"PA","MOUNT HOLLY SPRINGS","STANDARD"
6785,"17066",45,"PA","MOUNT UNION","STANDARD"
6786,"17067",45,"PA","MYERSTOWN","STANDARD"
6787,"17068",45,"PA","NEW BLOOMFIELD","STANDARD"
6788,"17069",45,"PA","NEW BUFFALO","PO BOX"
6789,"17070",45,"PA","NEW CUMBERLAND","STANDARD"
6790,"17071",45,"PA","NEW GERMANTOWN","PO BOX"
6791,"17072",45,"PA","NEW KINGSTOWN","PO BOX"
6792,"17073",45,"PA","NEWMANSTOWN","STANDARD"
6793,"17074",45,"PA","NEWPORT","STANDARD"
6794,"17075",45,"PA","NEWTON HAMILTON","PO BOX"
6795,"17076",45,"PA","OAKLAND MILLS","STANDARD"
6796,"17077",45,"PA","ONO","PO BOX"
6797,"17078",45,"PA","PALMYRA","STANDARD"
6798,"17080",45,"PA","PILLOW","PO BOX"
6799,"17081",45,"PA","PLAINFIELD","PO BOX"
6800,"17082",45,"PA","PORT ROYAL","STANDARD"
6801,"17083",45,"PA","QUENTIN","PO BOX"
6802,"17084",45,"PA","REEDSVILLE","STANDARD"
6803,"17085",45,"PA","REXMONT","PO BOX"
6804,"17086",45,"PA","RICHFIELD","STANDARD"
6805,"17087",45,"PA","RICHLAND","STANDARD"
6806,"17088",45,"PA","SCHAEFFERSTOWN","PO BOX"
6807,"17089",45,"PA","CAMP HILL","UNIQUE"
6808,"17090",45,"PA","SHERMANS DALE","STANDARD"
6809,"17093",45,"PA","SUMMERDALE","PO BOX"
6810,"17094",45,"PA","THOMPSONTOWN","STANDARD"
6811,"17097",45,"PA","WICONISCO","PO BOX"
6812,"17098",45,"PA","WILLIAMSTOWN","STANDARD"
6813,"17099",45,"PA","YEAGERTOWN","STANDARD"
6814,"17101",45,"PA","HARRISBURG","STANDARD"
6815,"17102",45,"PA","HARRISBURG","STANDARD"
6816,"17103",45,"PA","HARRISBURG","STANDARD"
6817,"17104",45,"PA","HARRISBURG","STANDARD"
6818,"17105",45,"PA","HARRISBURG","PO BOX"
6819,"17106",45,"PA","HARRISBURG","PO BOX"
6820,"17107",45,"PA","HARRISBURG","UNIQUE"
6821,"17108",45,"PA","HARRISBURG","PO BOX"
6822,"17109",45,"PA","HARRISBURG","STANDARD"
6823,"17110",45,"PA","HARRISBURG","STANDARD"
6824,"17111",45,"PA","HARRISBURG","STANDARD"
6825,"17112",45,"PA","HARRISBURG","STANDARD"
6826,"17113",45,"PA","HARRISBURG","STANDARD"
6827,"17120",45,"PA","HARRISBURG","UNIQUE"
6828,"17121",45,"PA","HARRISBURG","UNIQUE"
6829,"17122",45,"PA","HARRISBURG","UNIQUE"
6830,"17123",45,"PA","HARRISBURG","UNIQUE"
6831,"17124",45,"PA","HARRISBURG","UNIQUE"
6832,"17125",45,"PA","HARRISBURG","UNIQUE"
6833,"17126",45,"PA","HARRISBURG","UNIQUE"
6834,"17127",45,"PA","HARRISBURG","UNIQUE"
6835,"17128",45,"PA","HARRISBURG","UNIQUE"
6836,"17129",45,"PA","HARRISBURG","STANDARD"
6837,"17130",45,"PA","HARRISBURG","UNIQUE"
6838,"17140",45,"PA","HARRISBURG","UNIQUE"
6839,"17177",45,"PA","HARRISBURG","UNIQUE"
6840,"17201",45,"PA","CHAMBERSBURG","STANDARD"
6841,"17202",45,"PA","CHAMBERSBURG","STANDARD"
6842,"17210",45,"PA","AMBERSON","PO BOX"
6843,"17211",45,"PA","ARTEMAS","STANDARD"
6844,"17212",45,"PA","BIG COVE TANNERY","STANDARD"
6845,"17213",45,"PA","BLAIRS MILLS","STANDARD"
6846,"17214",45,"PA","BLUE RIDGE SUMMIT","STANDARD"
6847,"17215",45,"PA","BURNT CABINS","STANDARD"
6848,"17217",45,"PA","CONCORD","STANDARD"
6849,"17219",45,"PA","DOYLESBURG","STANDARD"
6850,"17220",45,"PA","DRY RUN","STANDARD"
6851,"17221",45,"PA","FANNETTSBURG","STANDARD"
6852,"17222",45,"PA","FAYETTEVILLE","STANDARD"
6853,"17223",45,"PA","FORT LITTLETON","STANDARD"
6854,"17224",45,"PA","FORT LOUDON","STANDARD"
6855,"17225",45,"PA","GREENCASTLE","STANDARD"
6856,"17228",45,"PA","HARRISONVILLE","STANDARD"
6857,"17229",45,"PA","HUSTONTOWN","STANDARD"
6858,"17231",45,"PA","LEMASTERS","PO BOX"
6859,"17232",45,"PA","LURGAN","STANDARD"
6860,"17233",45,"PA","MC CONNELLSBURG","STANDARD"
6861,"17235",45,"PA","MARION","PO BOX"
6862,"17236",45,"PA","MERCERSBURG","STANDARD"
6863,"17237",45,"PA","MONT ALTO","STANDARD"
6864,"17238",45,"PA","NEEDMORE","STANDARD"
6865,"17239",45,"PA","NEELYTON","STANDARD"
6866,"17240",45,"PA","NEWBURG","STANDARD"
6867,"17241",45,"PA","NEWVILLE","STANDARD"
6868,"17243",45,"PA","ORBISONIA","STANDARD"
6869,"17244",45,"PA","ORRSTOWN","STANDARD"
6870,"17246",45,"PA","PLEASANT HALL","STANDARD"
6871,"17247",45,"PA","QUINCY","PO BOX"
6872,"17249",45,"PA","ROCKHILL FURNACE","PO BOX"
6873,"17250",45,"PA","ROUZERVILLE","PO BOX"
6874,"17251",45,"PA","ROXBURY","PO BOX"
6875,"17252",45,"PA","SAINT THOMAS","STANDARD"
6876,"17253",45,"PA","SALTILLO","PO BOX"
6877,"17254",45,"PA","SCOTLAND","PO BOX"
6878,"17255",45,"PA","SHADE GAP","STANDARD"
6879,"17256",45,"PA","SHADY GROVE","PO BOX"
6880,"17257",45,"PA","SHIPPENSBURG","STANDARD"
6881,"17260",45,"PA","SHIRLEYSBURG","STANDARD"
6882,"17261",45,"PA","SOUTH MOUNTAIN","PO BOX"
6883,"17262",45,"PA","SPRING RUN","STANDARD"
6884,"17263",45,"PA","STATE LINE","PO BOX"
6885,"17264",45,"PA","THREE SPRINGS","STANDARD"
6886,"17265",45,"PA","UPPERSTRASBURG","STANDARD"
6887,"17266",45,"PA","WALNUT BOTTOM","STANDARD"
6888,"17267",45,"PA","WARFORDSBURG","STANDARD"
6889,"17268",45,"PA","WAYNESBORO","STANDARD"
6890,"17271",45,"PA","WILLOW HILL","STANDARD"
6891,"17272",45,"PA","ZULLINGER","PO BOX"
6892,"17301",45,"PA","ABBOTTSTOWN","STANDARD"
6893,"17302",45,"PA","AIRVILLE","STANDARD"
6894,"17303",45,"PA","ARENDTSVILLE","PO BOX"
6895,"17304",45,"PA","ASPERS","STANDARD"
6896,"17306",45,"PA","BENDERSVILLE","PO BOX"
6897,"17307",45,"PA","BIGLERVILLE","STANDARD"
6898,"17309",45,"PA","BROGUE","STANDARD"
6899,"17310",45,"PA","CASHTOWN","PO BOX"
6900,"17311",45,"PA","CODORUS","PO BOX"
6901,"17312",45,"PA","CRALEY","PO BOX"
6902,"17313",45,"PA","DALLASTOWN","STANDARD"
6903,"17314",45,"PA","DELTA","STANDARD"
6904,"17315",45,"PA","DOVER","STANDARD"
6905,"17316",45,"PA","EAST BERLIN","STANDARD"
6906,"17317",45,"PA","EAST PROSPECT","PO BOX"
6907,"17318",45,"PA","EMIGSVILLE","PO BOX"
6908,"17319",45,"PA","ETTERS","STANDARD"
6909,"17320",45,"PA","FAIRFIELD","STANDARD"
6910,"17321",45,"PA","FAWN GROVE","STANDARD"
6911,"17322",45,"PA","FELTON","STANDARD"
6912,"17323",45,"PA","FRANKLINTOWN","PO BOX"
6913,"17324",45,"PA","GARDNERS","STANDARD"
6914,"17325",45,"PA","GETTYSBURG","STANDARD"
6915,"17327",45,"PA","GLEN ROCK","STANDARD"
6916,"17329",45,"PA","GLENVILLE","STANDARD"
6917,"17331",45,"PA","HANOVER","STANDARD"
6918,"17332",45,"PA","HANOVER","UNIQUE"
6919,"17333",45,"PA","HANOVER","UNIQUE"
6920,"17334",45,"PA","HANOVER","UNIQUE"
6921,"17335",45,"PA","HANOVER","UNIQUE"
6922,"17337",45,"PA","IDAVILLE","PO BOX"
6923,"17339",45,"PA","LEWISBERRY","STANDARD"
6924,"17340",45,"PA","LITTLESTOWN","STANDARD"
6925,"17342",45,"PA","LOGANVILLE","PO BOX"
6926,"17343",45,"PA","MC KNIGHTSTOWN","PO BOX"
6927,"17344",45,"PA","MC SHERRYSTOWN","STANDARD"
6928,"17345",45,"PA","MANCHESTER","STANDARD"
6929,"17347",45,"PA","MOUNT WOLF","STANDARD"
6930,"17349",45,"PA","NEW FREEDOM","STANDARD"
6931,"17350",45,"PA","NEW OXFORD","STANDARD"
6932,"17352",45,"PA","NEW PARK","STANDARD"
6933,"17353",45,"PA","ORRTANNA","STANDARD"
6934,"17355",45,"PA","RAILROAD","PO BOX"
6935,"17356",45,"PA","RED LION","STANDARD"
6936,"17358",45,"PA","ROSSVILLE","PO BOX"
6937,"17360",45,"PA","SEVEN VALLEYS","STANDARD"
6938,"17361",45,"PA","SHREWSBURY","STANDARD"
6939,"17362",45,"PA","SPRING GROVE","STANDARD"
6940,"17363",45,"PA","STEWARTSTOWN","STANDARD"
6941,"17364",45,"PA","THOMASVILLE","STANDARD"
6942,"17365",45,"PA","WELLSVILLE","STANDARD"
6943,"17366",45,"PA","WINDSOR","STANDARD"
6944,"17368",45,"PA","WRIGHTSVILLE","STANDARD"
6945,"17370",45,"PA","YORK HAVEN","STANDARD"
6946,"17371",45,"PA","YORK NEW SALEM","PO BOX"
6947,"17372",45,"PA","YORK SPRINGS","STANDARD"
6948,"17375",45,"PA","PEACH GLEN","UNIQUE"
6949,"17401",45,"PA","YORK","STANDARD"
6950,"17402",45,"PA","YORK","STANDARD"
6951,"17403",45,"PA","YORK","STANDARD"
6952,"17404",45,"PA","YORK","STANDARD"
6953,"17405",45,"PA","YORK","PO BOX"
6954,"17406",45,"PA","YORK","STANDARD"
6955,"17407",45,"PA","YORK","STANDARD"
6956,"17408",45,"PA","YORK","STANDARD"
6957,"17501",45,"PA","AKRON","STANDARD"
6958,"17502",45,"PA","BAINBRIDGE","STANDARD"
6959,"17503",45,"PA","BART","PO BOX"
6960,"17504",45,"PA","BAUSMAN","PO BOX"
6961,"17505",45,"PA","BIRD IN HAND","STANDARD"
6962,"17506",45,"PA","BLUE BALL","PO BOX"
6963,"17507",45,"PA","BOWMANSVILLE","PO BOX"
6964,"17508",45,"PA","BROWNSTOWN","PO BOX"
6965,"17509",45,"PA","CHRISTIANA","STANDARD"
6966,"17512",45,"PA","COLUMBIA","STANDARD"
6967,"17516",45,"PA","CONESTOGA","STANDARD"
6968,"17517",45,"PA","DENVER","STANDARD"
6969,"17518",45,"PA","DRUMORE","STANDARD"
6970,"17519",45,"PA","EAST EARL","STANDARD"
6971,"17520",45,"PA","EAST PETERSBURG","STANDARD"
6972,"17521",45,"PA","ELM","PO BOX"
6973,"17522",45,"PA","EPHRATA","STANDARD"
6974,"17527",45,"PA","GAP","STANDARD"
6975,"17528",45,"PA","GOODVILLE","PO BOX"
6976,"17529",45,"PA","GORDONVILLE","STANDARD"
6977,"17532",45,"PA","HOLTWOOD","STANDARD"
6978,"17533",45,"PA","HOPELAND","PO BOX"
6979,"17534",45,"PA","INTERCOURSE","PO BOX"
6980,"17535",45,"PA","KINZERS","STANDARD"
6981,"17536",45,"PA","KIRKWOOD","STANDARD"
6982,"17537",45,"PA","LAMPETER","PO BOX"
6983,"17538",45,"PA","LANDISVILLE","STANDARD"
6984,"17540",45,"PA","LEOLA","STANDARD"
6985,"17543",45,"PA","LITITZ","STANDARD"
6986,"17545",45,"PA","MANHEIM","STANDARD"
6987,"17547",45,"PA","MARIETTA","STANDARD"
6988,"17549",45,"PA","MARTINDALE","PO BOX"
6989,"17550",45,"PA","MAYTOWN","PO BOX"
6990,"17551",45,"PA","MILLERSVILLE","STANDARD"
6991,"17552",45,"PA","MOUNT JOY","STANDARD"
6992,"17554",45,"PA","MOUNTVILLE","STANDARD"
6993,"17555",45,"PA","NARVON","STANDARD"
6994,"17557",45,"PA","NEW HOLLAND","STANDARD"
6995,"17560",45,"PA","NEW PROVIDENCE","STANDARD"
6996,"17562",45,"PA","PARADISE","STANDARD"
6997,"17563",45,"PA","PEACH BOTTOM","STANDARD"
6998,"17564",45,"PA","PENRYN","PO BOX"
6999,"17565",45,"PA","PEQUEA","STANDARD"
7000,"17566",45,"PA","QUARRYVILLE","STANDARD"
7001,"17567",45,"PA","REAMSTOWN","PO BOX"
7002,"17568",45,"PA","REFTON","PO BOX"
7003,"17569",45,"PA","REINHOLDS","STANDARD"
7004,"17570",45,"PA","RHEEMS","PO BOX"
7005,"17572",45,"PA","RONKS","STANDARD"
7006,"17573",45,"PA","LANCASTER","UNIQUE"
7007,"17575",45,"PA","SILVER SPRING","PO BOX"
7008,"17576",45,"PA","SMOKETOWN","STANDARD"
7009,"17578",45,"PA","STEVENS","STANDARD"
7010,"17579",45,"PA","STRASBURG","STANDARD"
7011,"17580",45,"PA","TALMAGE","PO BOX"
7012,"17581",45,"PA","TERRE HILL","STANDARD"
7013,"17582",45,"PA","WASHINGTON BORO","STANDARD"
7014,"17584",45,"PA","WILLOW STREET","STANDARD"
7015,"17585",45,"PA","WITMER","PO BOX"
7016,"17601",45,"PA","LANCASTER","STANDARD"
7017,"17602",45,"PA","LANCASTER","STANDARD"
7018,"17603",45,"PA","LANCASTER","STANDARD"
7019,"17604",45,"PA","LANCASTER","PO BOX"
7020,"17605",45,"PA","LANCASTER","PO BOX"
7021,"17606",45,"PA","LANCASTER","PO BOX"
7022,"17607",45,"PA","LANCASTER","PO BOX"
7023,"17608",45,"PA","LANCASTER","PO BOX"
7024,"17611",45,"PA","LANCASTER","STANDARD"
7025,"17622",45,"PA","LANCASTER","UNIQUE"
7026,"17699",45,"PA","LANCASTER","UNIQUE"
7027,"17701",45,"PA","WILLIAMSPORT","STANDARD"
7028,"17702",45,"PA","WILLIAMSPORT","STANDARD"
7029,"17703",45,"PA","WILLIAMSPORT","PO BOX"
7030,"17705",45,"PA","WILLIAMSPORT","UNIQUE"
7031,"17720",45,"PA","ANTES FORT","PO BOX"
7032,"17721",45,"PA","AVIS","PO BOX"
7033,"17723",45,"PA","CAMMAL","STANDARD"
7034,"17724",45,"PA","CANTON","STANDARD"
7035,"17726",45,"PA","CASTANEA","PO BOX"
7036,"17727",45,"PA","CEDAR RUN","STANDARD"
7037,"17728",45,"PA","COGAN STATION","STANDARD"
7038,"17729",45,"PA","CROSS FORK","STANDARD"
7039,"17730",45,"PA","DEWART","PO BOX"
7040,"17731",45,"PA","EAGLES MERE","PO BOX"
7041,"17735",45,"PA","GROVER","PO BOX"
7042,"17737",45,"PA","HUGHESVILLE","STANDARD"
7043,"17739",45,"PA","JERSEY MILLS","STANDARD"
7044,"17740",45,"PA","JERSEY SHORE","STANDARD"
7045,"17742",45,"PA","LAIRDSVILLE","STANDARD"
7046,"17744",45,"PA","LINDEN","STANDARD"
7047,"17745",45,"PA","LOCK HAVEN","STANDARD"
7048,"17747",45,"PA","LOGANTON","STANDARD"
7049,"17748",45,"PA","MC ELHATTAN","PO BOX"
7050,"17749",45,"PA","MC EWENSVILLE","PO BOX"
7051,"17750",45,"PA","MACKEYVILLE","PO BOX"
7052,"17751",45,"PA","MILL HALL","STANDARD"
7053,"17752",45,"PA","MONTGOMERY","STANDARD"
7054,"17754",45,"PA","MONTOURSVILLE","STANDARD"
7055,"17756",45,"PA","MUNCY","STANDARD"
7056,"17758",45,"PA","MUNCY VALLEY","STANDARD"
7057,"17760",45,"PA","NORTH BEND","STANDARD"
7058,"17762",45,"PA","PICTURE ROCKS","PO BOX"
7059,"17763",45,"PA","RALSTON","PO BOX"
7060,"17764",45,"PA","RENOVO","STANDARD"
7061,"17765",45,"PA","ROARING BRANCH","STANDARD"
7062,"17768",45,"PA","SHUNK","STANDARD"
7063,"17769",45,"PA","SLATE RUN","STANDARD"
7064,"17771",45,"PA","TROUT RUN","STANDARD"
7065,"17772",45,"PA","TURBOTVILLE","STANDARD"
7066,"17774",45,"PA","UNITYVILLE","STANDARD"
7067,"17776",45,"PA","WATERVILLE","STANDARD"
7068,"17777",45,"PA","WATSONTOWN","STANDARD"
7069,"17778",45,"PA","WESTPORT","STANDARD"
7070,"17779",45,"PA","WOOLRICH","PO BOX"
7071,"17801",45,"PA","SUNBURY","STANDARD"
7072,"17810",45,"PA","ALLENWOOD","STANDARD"
7073,"17812",45,"PA","BEAVER SPRINGS","STANDARD"
7074,"17813",45,"PA","BEAVERTOWN","STANDARD"
7075,"17814",45,"PA","BENTON","STANDARD"
7076,"17815",45,"PA","BLOOMSBURG","STANDARD"
7077,"17820",45,"PA","CATAWISSA","STANDARD"
7078,"17821",45,"PA","DANVILLE","STANDARD"
7079,"17822",45,"PA","DANVILLE","UNIQUE"
7080,"17823",45,"PA","DORNSIFE","STANDARD"
7081,"17824",45,"PA","ELYSBURG","STANDARD"
7082,"17827",45,"PA","FREEBURG","STANDARD"
7083,"17829",45,"PA","HARTLETON","PO BOX"
7084,"17830",45,"PA","HERNDON","STANDARD"
7085,"17831",45,"PA","HUMMELS WHARF","PO BOX"
7086,"17832",45,"PA","MARION HEIGHTS","PO BOX"
7087,"17833",45,"PA","KREAMER","PO BOX"
7088,"17834",45,"PA","KULPMONT","STANDARD"
7089,"17835",45,"PA","LAURELTON","PO BOX"
7090,"17836",45,"PA","LECK KILL","STANDARD"
7091,"17837",45,"PA","LEWISBURG","STANDARD"
7092,"17840",45,"PA","LOCUST GAP","STANDARD"
7093,"17841",45,"PA","MC CLURE","STANDARD"
7094,"17842",45,"PA","MIDDLEBURG","STANDARD"
7095,"17843",45,"PA","BEAVER SPRINGS","STANDARD"
7096,"17844",45,"PA","MIFFLINBURG","STANDARD"
7097,"17845",45,"PA","MILLMONT","STANDARD"
7098,"17846",45,"PA","MILLVILLE","STANDARD"
7099,"17847",45,"PA","MILTON","STANDARD"
7100,"17850",45,"PA","MONTANDON","PO BOX"
7101,"17851",45,"PA","MOUNT CARMEL","STANDARD"
7102,"17853",45,"PA","MOUNT PLEASANT MILLS","STANDARD"
7103,"17855",45,"PA","NEW BERLIN","STANDARD"
7104,"17856",45,"PA","NEW COLUMBIA","STANDARD"
7105,"17857",45,"PA","NORTHUMBERLAND","STANDARD"
7106,"17858",45,"PA","NUMIDIA","PO BOX"
7107,"17859",45,"PA","ORANGEVILLE","STANDARD"
7108,"17860",45,"PA","PAXINOS","STANDARD"
7109,"17861",45,"PA","PAXTONVILLE","PO BOX"
7110,"17862",45,"PA","PENNS CREEK","PO BOX"
7111,"17864",45,"PA","PORT TREVORTON","STANDARD"
7112,"17865",45,"PA","POTTS GROVE","PO BOX"
7113,"17866",45,"PA","COAL TOWNSHIP","STANDARD"
7114,"17867",45,"PA","REBUCK","STANDARD"
7115,"17868",45,"PA","RIVERSIDE","PO BOX"
7116,"17870",45,"PA","SELINSGROVE","STANDARD"
7117,"17872",45,"PA","SHAMOKIN","STANDARD"
7118,"17876",45,"PA","SHAMOKIN DAM","STANDARD"
7119,"17877",45,"PA","SNYDERTOWN","PO BOX"
7120,"17878",45,"PA","STILLWATER","STANDARD"
7121,"17880",45,"PA","SWENGEL","PO BOX"
7122,"17881",45,"PA","TREVORTON","STANDARD"
7123,"17882",45,"PA","TROXELVILLE","PO BOX"
7124,"17884",45,"PA","WASHINGTONVILLE","PO BOX"
7125,"17885",45,"PA","WEIKERT","PO BOX"
7126,"17886",45,"PA","WEST MILTON","STANDARD"
7127,"17887",45,"PA","WHITE DEER","PO BOX"
7128,"17888",45,"PA","WILBURTON","STANDARD"
7129,"17889",45,"PA","WINFIELD","STANDARD"
7130,"17901",45,"PA","POTTSVILLE","STANDARD"
7131,"17920",45,"PA","ARISTES","PO BOX"
7132,"17921",45,"PA","ASHLAND","STANDARD"
7133,"17922",45,"PA","AUBURN","STANDARD"
7134,"17923",45,"PA","BRANCHDALE","PO BOX"
7135,"17925",45,"PA","BROCKTON","STANDARD"
7136,"17929",45,"PA","CRESSONA","STANDARD"
7137,"17930",45,"PA","CUMBOLA","PO BOX"
7138,"17931",45,"PA","FRACKVILLE","STANDARD"
7139,"17932",45,"PA","FRACKVILLE","UNIQUE"
7140,"17933",45,"PA","FRIEDENSBURG","PO BOX"
7141,"17934",45,"PA","GILBERTON","STANDARD"
7142,"17935",45,"PA","GIRARDVILLE","STANDARD"
7143,"17936",45,"PA","GORDON","PO BOX"
7144,"17938",45,"PA","HEGINS","STANDARD"
7145,"17941",45,"PA","KLINGERSTOWN","STANDARD"
7146,"17943",45,"PA","LAVELLE","PO BOX"
7147,"17944",45,"PA","LLEWELLYN","PO BOX"
7148,"17945",45,"PA","LOCUSTDALE","PO BOX"
7149,"17946",45,"PA","LOST CREEK","PO BOX"
7150,"17948",45,"PA","MAHANOY CITY","STANDARD"
7151,"17949",45,"PA","MAHANOY PLANE","PO BOX"
7152,"17951",45,"PA","MAR LIN","PO BOX"
7153,"17952",45,"PA","MARY D","STANDARD"
7154,"17953",45,"PA","MIDDLEPORT","STANDARD"
7155,"17954",45,"PA","MINERSVILLE","STANDARD"
7156,"17957",45,"PA","MUIR","STANDARD"
7157,"17959",45,"PA","NEW PHILADELPHIA","STANDARD"
7158,"17960",45,"PA","NEW RINGGOLD","STANDARD"
7159,"17961",45,"PA","ORWIGSBURG","STANDARD"
7160,"17963",45,"PA","PINE GROVE","STANDARD"
7161,"17964",45,"PA","PITMAN","STANDARD"
7162,"17965",45,"PA","PORT CARBON","STANDARD"
7163,"17966",45,"PA","RAVINE","PO BOX"
7164,"17967",45,"PA","RINGTOWN","STANDARD"
7165,"17968",45,"PA","SACRAMENTO","STANDARD"
7166,"17970",45,"PA","SAINT CLAIR","STANDARD"
7167,"17972",45,"PA","SCHUYLKILL HAVEN","STANDARD"
7168,"17974",45,"PA","SELTZER","PO BOX"
7169,"17976",45,"PA","SHENANDOAH","STANDARD"
7170,"17978",45,"PA","SPRING GLEN","STANDARD"
7171,"17979",45,"PA","SUMMIT STATION","PO BOX"
7172,"17980",45,"PA","TOWER CITY","STANDARD"
7173,"17981",45,"PA","TREMONT","STANDARD"
7174,"17982",45,"PA","TUSCARORA","STANDARD"
7175,"17983",45,"PA","VALLEY VIEW","STANDARD"
7176,"17985",45,"PA","ZION GROVE","STANDARD"
7177,"18001",45,"PA","LEHIGH VALLEY","PO BOX"
7178,"18002",45,"PA","LEHIGH VALLEY","PO BOX"
7179,"18003",45,"PA","LEHIGH VALLEY","UNIQUE"
7180,"18011",45,"PA","ALBURTIS","STANDARD"
7181,"18012",45,"PA","AQUASHICOLA","PO BOX"
7182,"18013",45,"PA","BANGOR","STANDARD"
7183,"18014",45,"PA","BATH","STANDARD"
7184,"18015",45,"PA","BETHLEHEM","STANDARD"
7185,"18016",45,"PA","BETHLEHEM","STANDARD"
7186,"18017",45,"PA","BETHLEHEM","STANDARD"
7187,"18018",45,"PA","BETHLEHEM","STANDARD"
7188,"18020",45,"PA","BETHLEHEM","STANDARD"
7189,"18025",45,"PA","BETHLEHEM","UNIQUE"
7190,"18030",45,"PA","BOWMANSTOWN","PO BOX"
7191,"18031",45,"PA","BREINIGSVILLE","STANDARD"
7192,"18032",45,"PA","CATASAUQUA","STANDARD"
7193,"18034",45,"PA","CENTER VALLEY","STANDARD"
7194,"18035",45,"PA","CHERRYVILLE","STANDARD"
7195,"18036",45,"PA","COOPERSBURG","STANDARD"
7196,"18037",45,"PA","COPLAY","STANDARD"
7197,"18038",45,"PA","DANIELSVILLE","STANDARD"
7198,"18039",45,"PA","DURHAM","PO BOX"
